@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-3811,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Diuron,Diuron,3811,,0.011000000000000001,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-9348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Chlortoluron,Chlorotoluron,9348,,0.0221,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Chloride Ion,Chloride,172,,148.0,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-3002,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Atrazine,Atrazine,3002,,0.214,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-3001,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Simazine,Simazine,3001,,0.066,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,<,3.0,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,26.7,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1925333-7723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-02-22T10:19:00,ATRAZ+SIMAZ,Atrazine and Simazine,7723,,0.28,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,1.6,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Chloride Ion,Chloride,172,<,10.0,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,<,3.0,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-9348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Chlortoluron,Chlorotoluron,9348,<,0.01,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-3001,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Simazine,Simazine,3001,<,0.003,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-3811,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Diuron,Diuron,3811,<,0.01,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-3002,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,Atrazine,Atrazine,3002,<,0.003,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1930491-7723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-04-17T12:20:00,ATRAZ+SIMAZ,Atrazine and Simazine,7723,<,0.006,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-3811,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Diuron,Diuron,3811,<,0.01,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-3002,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Atrazine,Atrazine,3002,<,0.003,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Nitrite-N,Nitrite as N,118,<,0.1,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-9348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Chlortoluron,Chlorotoluron,9348,<,0.01,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-7723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,ATRAZ+SIMAZ,Atrazine and Simazine,7723,<,0.006,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,<,3.0,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-3001,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Simazine,Simazine,3001,<,0.003,,ug/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,Chloride Ion,Chloride,172,<,10.0,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1932063-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-273587,AN-273587,DEBDEN ROAD WTW,2019-05-10T11:46:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,1.5,,mg/l,TRADE EFFLUENT - FRESHWATER RETURNED ABSTRACTED,True,COMPLIANCE AUDIT (PERMIT),553030,237190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,14.1,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Nitrate-N,Nitrate as N,117,,14.0,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Ammonia(N),Ammoniacal Nitrogen as N,111,,0.177,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,,83.1,,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Nitrite-N,Nitrite as N,118,,0.0817,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Temp Water,Temperature of Water,76,,5.7,,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Cond @ 25C,Conductivity at 25 C,77,,1698.0,,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,,237.0,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,pH,pH,61,,7.95,,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Orthophospht,"Orthophosphate, reactive as P",180,,0.609,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,,10.4,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1924608-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-02-06T09:35:00,NH3 un-ion,Ammonia un-ionised as N,119,,0.0021,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,,63.4,,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Ammonia(N),Ammoniacal Nitrogen as N,111,,0.447,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Nitrite-N,Nitrite as N,118,,0.506,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,NH3 un-ion,Ammonia un-ionised as N,119,,0.00951,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Temp Water,Temperature of Water,76,,18.9,,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,,5.88,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,,238.0,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,,15.8,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Nitrate-N,Nitrate as N,117,,15.3,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Orthophospht,"Orthophosphate, reactive as P",180,,4.43,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,pH,pH,61,,7.78,,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936740-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-06-25T12:58:00,Cond @ 25C,Conductivity at 25 C,77,,1093.0,,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943159-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-08-29T11:47:00,Nitrite-N,Nitrite as N,118,,0.64,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943159-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-08-29T11:47:00,Cond @ 25C,Conductivity at 25 C,77,,1209.0,,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943159-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-08-29T11:47:00,NH3 un-ion,Ammonia un-ionised as N,119,,0.0032,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943159-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-08-29T11:47:00,Ammonia(N),Ammoniacal Nitrogen as N,111,,0.17,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943159-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-08-29T11:47:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,,6.54,,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1943159-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-27M03,AN-27M03,R.CAM WENDONS AMBO RD.BR.B1052,2019-08-29T11:47:00,pH,pH,61,,7.78,,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),552100,235900
