@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,<,10.0,,no/100ml,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,Bathers 100m,Bathers per 100 m,8046,,0.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,2.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,,82.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,,82.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,SALinsitu,Salinity : In Situ,7608,,34.05,,ppt,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934204-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-05-29T10:00:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,Beach Users,Number of beach users,9161,,2.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,<,10.0,,no/100ml,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,<,10.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,2.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,1.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,SALinsitu,Salinity : In Situ,7608,,34.73,,ppt,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,Bathers 100m,Bathers per 100 m,8046,,1.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934358-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-03T14:48:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,<,10.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,Bathers 100m,Bathers per 100 m,8046,,0.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,SALinsitu,Salinity : In Situ,7608,,33.86,,ppt,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,<,10.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,<,10.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,<,10.0,,no/100ml,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,Beach Users,Number of beach users,9161,,3.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,2.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1934650-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-11T14:36:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,Bathers 100m,Bathers per 100 m,8046,,0.0,,no.,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,2.0,,garber c,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,1.0,,garber c,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,1.0,,garber c,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,Beach Users,Number of beach users,9161,,2.0,,no.,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,,18.0,,cfu/0.1l,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,SALinsitu,Salinity : In Situ,7608,,34.61,,ppt,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,<,10.0,,no/100ml,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935174-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-19T11:50:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,,18.0,,cfu/0.1l,ESTUARINE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,2.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,Bathers 100m,Bathers per 100 m,8046,,4.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,SALinsitu,Salinity : In Situ,7608,,34.5,,ppt,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-9161,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,Beach Users,Number of beach users,9161,,9.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-3723,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,IE Conf,Enterococci: Intestinal: Confirmed: MF,3723,<,10.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-2348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,E.coli C-MF,Escherichia coli : Confirmed : MF,2348,<,10.0,,no/100ml,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1935394-3722,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-21T14:50:00,IE Pres,Enterococci: Intestinal: Presumptive: MF,3722,<,10.0,,cfu/0.1l,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-4823,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,BWP - Ma,Bathing Water Profile : Macroalgae,4823,,2.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-9156,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,SewageDebris,Sewage debris,9156,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-4824,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,BWP - A.B.,Bathing Water Profile : Algal Bloom,4824,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-9691,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,TarryResidus,Tarry residues,9691,,0.0,,pres/nf,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-8046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,Bathers 100m,Bathers per 100 m,8046,,0.0,,no.,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,SALinsitu,Salinity : In Situ,7608,,34.73,,ppt,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-4826,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,BWP - O.L.,Bathing Water Profile : Other Litter (incl. plastics),4826,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
http://environment.data.gov.uk/water-quality/data/measurement/AN-1936912-4827,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BE0235,AN-BE0235,WEST MERSEA BEACH OPPOSITE FAIRHAVEN AVE,2019-06-27T10:01:00,BWP - A.F.,Bathing Water Profile : Animal Faeces,4827,,0.0,,garber c,ESTUARINE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),602270,212030
